symbol,band,minutes,n,mean,median,positive_rate,q05,model
AAVEUSDT,3-4,5,637,0.0003744980086648,9.912767644726372e-05,0.5007849293563579,-0.0085051443055566,B0
AAVEUSDT,3-4,15,637,0.0007194184204476,0.0009538084207656,0.533751962323391,-0.0135955420589835,B0
AAVEUSDT,3-4,30,637,0.0017891742634434,0.0015470562956596,0.565149136577708,-0.0169161059655514,B0
AAVEUSDT,3-4,60,637,0.0027573325965902,0.0016768475266499,0.5635792778649922,-0.0210936887779432,B0
AAVEUSDT,3-4,120,637,0.0021822732897878,0.0006434316353887,0.5164835164835165,-0.0259669435821513,B0
AAVEUSDT,3-4,240,637,0.0020406794105062,0.0002744237102088,0.5070643642072213,-0.0328993404941603,B0
AAVEUSDT,3-4,1440,637,0.0039361212646498,0.0015081206496518,0.5149136577708007,-0.0694404397135576,B0
AAVEUSDT,4+,5,323,0.0010904410419774,0.0009598080383925,0.5510835913312694,-0.010966142671553,B0
AAVEUSDT,4+,15,323,0.0021568545700101,0.0017219113215669,0.5913312693498453,-0.0152710562985961,B0
AAVEUSDT,4+,30,323,0.0025571422183847,0.0011463109629012,0.5325077399380805,-0.0216152919905537,B0
AAVEUSDT,4+,60,323,0.0015783071363264,0.0009727626459143,0.5170278637770898,-0.026959139343102,B0
AAVEUSDT,4+,120,323,0.0038984529786998,0.0008950770760816,0.5232198142414861,-0.0232774358745203,B0
AAVEUSDT,4+,240,323,0.003038018265315,0.0002147305132058,0.5015479876160991,-0.0252104354569235,B0
AAVEUSDT,4+,1440,323,0.0134156569306411,0.0072150072150072,0.5634674922600619,-0.1025291654490011,B0
BTCUSDT,1-2,5,11635,1.4035369417954536e-05,4.68824718935501e-06,0.5016759776536313,-0.0027635153473004,B1
BTCUSDT,1-2,15,11635,4.890393588786365e-05,3.466728857670631e-05,0.5094972067039106,-0.0039565143893699,B1
BTCUSDT,1-2,30,11635,7.4167690831366e-05,2.4656592069627337e-05,0.5039965620971207,-0.0052699017747476,B1
BTCUSDT,1-2,60,11634,8.285385639655102e-05,3.820508790308708e-05,0.5048994326972667,-0.0072167043635434,B1
BTCUSDT,1-2,120,11634,0.0002035484241715,2.3001652616705396e-05,0.5021488739900293,-0.0094386066590953,B1
BTCUSDT,1-2,240,11633,0.0003918980106169,0.0002275135759746,0.5175793002664832,-0.0129216215179988,B1
BTCUSDT,1-2,1440,11587,0.001013209959284,0.0008084458816814,0.520842323293346,-0.0326132092482524,B1
BTCUSDT,2-3,5,2234,1.2206491443142506e-05,-2.1539528594072266e-06,0.4977618621307073,-0.0032255692343495,B1
BTCUSDT,2-3,15,2234,7.883436251168587e-05,6.434952905964852e-05,0.5125335720680394,-0.0044801810353946,B1
BTCUSDT,2-3,30,2234,0.0001110874810971,3.927342471199413e-05,0.5035810205908684,-0.0057100599887267,B1
BTCUSDT,2-3,60,2234,0.0001685621393596,9.277102898719304e-05,0.5111906893464637,-0.0075802077187386,B1
BTCUSDT,2-3,120,2234,0.0004044280790169,0.0001054510011457,0.5085049239033125,-0.0094631745617182,B1
BTCUSDT,2-3,240,2234,0.0005331743100925,0.0001897089774339,0.5170098478066248,-0.0135876063661101,B1
BTCUSDT,2-3,1440,2225,0.0007598633512679,0.0009952132882991,0.5280898876404494,-0.031305071181003,B1
BTCUSDT,3-4,5,570,4.887015565929976e-05,4.4431727058258375e-05,0.5175438596491229,-0.0035777609413932,B1
BTCUSDT,3-4,15,570,-4.270591886412572e-06,0.0001687651048553,0.5403508771929825,-0.0052365681344105,B1
BTCUSDT,3-4,30,570,8.581261426594135e-05,0.0001782175375131,0.5210526315789473,-0.0060881309765189,B1
BTCUSDT,3-4,60,570,0.0006229625183854,0.0002335999907386,0.5298245614035088,-0.0080690543467887,B1
BTCUSDT,3-4,120,570,0.0010848158818638,0.0006357145575368,0.5491228070175439,-0.0095734829559601,B1
BTCUSDT,3-4,240,570,0.0011673209239133,0.0004520635949125,0.5421052631578948,-0.0127300078347838,B1
BTCUSDT,3-4,1440,566,0.0040727031516428,0.0030947869580368,0.5759717314487632,-0.0274052891526403,B1
BTCUSDT,4+,5,203,0.0004422969555162,0.0002032112362098,0.5615763546798029,-0.0034863747939016,B1
BTCUSDT,4+,15,203,0.000706581874982,0.0002539567082193,0.5467980295566502,-0.0038040987207018,B1
BTCUSDT,4+,30,203,0.0005123609558328,0.000586777530166,0.541871921182266,-0.0072097625893846,B1
BTCUSDT,4+,60,203,0.0003419960723322,-1.0175657283895134e-05,0.4926108374384236,-0.0112286519887918,B1
BTCUSDT,4+,120,203,6.629603215907962e-05,0.0010230707369798,0.5517241379310345,-0.0153829774920933,B1
BTCUSDT,4+,240,203,8.960167726444831e-05,0.0009068320992362,0.5517241379310345,-0.0167517300872409,B1
BTCUSDT,4+,1440,203,0.0082203000606244,0.0052537977609075,0.5763546798029556,-0.0232241585170093,B1
ETHUSDT,1-2,5,10191,3.236255102771473e-05,-6.447536396336773e-06,0.4967127857913845,-0.0034169272421945,B1
ETHUSDT,1-2,15,10191,3.243197280831309e-05,8.33593831406354e-06,0.5007359434795408,-0.0050942915368585,B1
ETHUSDT,1-2,30,10191,5.352630100094301e-05,-1.481569278194428e-05,0.4974977921695613,-0.0065392013829614,B1
ETHUSDT,1-2,60,10191,0.0002410638431131,2.647435693803324e-05,0.502894711019527,-0.0087527515392334,B1
ETHUSDT,1-2,120,10191,0.0004159735287817,4.293817332579053e-06,0.500049062898636,-0.0127008407902818,B1
ETHUSDT,1-2,240,10191,0.0005639549739934,0.0001254290719503,0.5081935040722206,-0.0178500330643847,B1
ETHUSDT,1-2,1440,10147,0.0017609416891482,0.0004730771275183,0.5099044052429289,-0.0423614053277105,B1
ETHUSDT,2-3,5,2021,4.711800191086112e-06,4.69043151984927e-06,0.5007422068283028,-0.0043682088660331,B1
ETHUSDT,2-3,15,2021,0.0001051277802216,-8.450808372628682e-05,0.4814448292924295,-0.0060436163140449,B1
ETHUSDT,2-3,30,2021,0.0002287760846741,-2.4104865808283197e-05,0.4982681840672934,-0.0079176794819944,B1
ETHUSDT,2-3,60,2021,0.0002942985792088,-4.251319089820793e-05,0.495794161306284,-0.0107481571069725,B1
ETHUSDT,2-3,120,2021,0.0006203306773939,-0.0001012258989127,0.491835724888669,-0.0129810677414942,B1
ETHUSDT,2-3,240,2021,0.0003983128073566,-0.0001069529115498,0.4933201385452746,-0.0193908869127252,B1
ETHUSDT,2-3,1440,2018,-0.0039086852553004,-0.0031694018324082,0.4558969276511397,-0.0436764002443981,B1
ETHUSDT,3-4,5,542,0.0001868235449843,0.0002959413938882,0.5535055350553506,-0.0043757443495022,B1
ETHUSDT,3-4,15,542,0.0003919663898015,0.0003483215090321,0.5461254612546126,-0.0059103420623954,B1
ETHUSDT,3-4,30,542,0.000406671692297,0.0005135857138216,0.566420664206642,-0.0070001315426475,B1
ETHUSDT,3-4,60,542,0.0001160577369417,0.0002816325281325,0.5295202952029521,-0.011030078063645,B1
ETHUSDT,3-4,120,542,-0.0005282623226516,-0.0002513824677118,0.4797047970479705,-0.01642694790973,B1
ETHUSDT,3-4,240,542,-7.039417592686826e-05,-0.0003726535238062,0.4612546125461255,-0.0298575325792195,B1
ETHUSDT,3-4,1440,542,-0.0059482590270493,-0.0087368816864238,0.4040590405904059,-0.041737082767165,B1
ETHUSDT,4+,5,318,-8.784333149086212e-06,-0.0003824372554209,0.4433962264150943,-0.0063217516350516,B1
ETHUSDT,4+,15,318,-0.0004391459806226,-0.0006067963942306,0.4276729559748428,-0.0104927834295127,B1
ETHUSDT,4+,30,318,-0.0010812624619875,-0.0011755211155602,0.3993710691823899,-0.0148418029342168,B1
ETHUSDT,4+,60,318,-0.0018500689163695,-0.0008937985800809,0.4182389937106918,-0.0189528322429653,B1
ETHUSDT,4+,120,318,-0.0016666199406807,-0.0003873865456999,0.4716981132075472,-0.0279527295230231,B1
ETHUSDT,4+,240,318,0.0018247017584563,-0.001892052157052,0.389937106918239,-0.0370829022260668,B1
ETHUSDT,4+,1440,318,0.0093585297569385,0.002185041393912,0.5094339622641509,-0.0496180080080172,B1
BNBUSDT,1-2,5,10906,3.535080236533299e-05,2.315424474808037e-05,0.5059600220062351,-0.0025327684561327,B1
BNBUSDT,1-2,15,10906,3.951149041582984e-05,3.2706902372225954e-05,0.5052264808362369,-0.0036964398970047,B1
BNBUSDT,1-2,30,10906,5.050540017593789e-05,7.010430720266747e-05,0.5108197322574729,-0.0050097514837292,B1
BNBUSDT,1-2,60,10906,7.1832463886808335e-06,6.385290404531396e-05,0.5087108013937283,-0.0073219646261815,B1
BNBUSDT,1-2,120,10906,6.297190737442438e-05,0.0001199480343972,0.5102695763799743,-0.0100442583968206,B1
BNBUSDT,1-2,240,10904,0.0003258710715677,0.0001917293837176,0.5143983859134262,-0.0131892802998569,B1
BNBUSDT,1-2,1440,10856,0.0012838007110422,0.0006416594014547,0.5164885777450258,-0.0313074777536449,B1
BNBUSDT,2-3,5,2197,3.7107054803823e-05,5.212133847587453e-05,0.512061902594447,-0.0030941856563934,B1
BNBUSDT,2-3,15,2197,0.0001146447889343,7.005622011657664e-05,0.5134274010013655,-0.0043414446733319,B1
BNBUSDT,2-3,30,2197,0.0002984964170483,0.000258569143005,0.5366408739189804,-0.0055626600310088,B1
BNBUSDT,2-3,60,2197,0.000606707816318,0.000522703896673,0.5543923532089212,-0.0073010761533079,B1
BNBUSDT,2-3,120,2197,0.0009132684359289,0.0003809145260926,0.5298133818843878,-0.0098609618410164,B1
BNBUSDT,2-3,240,2197,0.0009455084834168,0.0004254187716032,0.5252617205279927,-0.0137609977938239,B1
BNBUSDT,2-3,1440,2193,0.0009588394304595,-0.0014344836683209,0.4737802097583219,-0.032750388486418,B1
BNBUSDT,3-4,5,593,5.617075493909113e-05,3.1083895433825504e-05,0.5092748735244519,-0.0036670916526378,B1
BNBUSDT,3-4,15,593,0.0002494461004643,0.0003401097626962,0.5480607082630692,-0.0050591039118137,B1
BNBUSDT,3-4,30,593,0.0003433604429261,0.0002655219719431,0.524451939291737,-0.0062698264626148,B1
BNBUSDT,3-4,60,593,0.0011295917265909,0.0004473843990668,0.5413153456998314,-0.0073790205850667,B1
BNBUSDT,3-4,120,593,0.0011716593810759,0.0001084814406333,0.5092748735244519,-0.0112047536115726,B1
BNBUSDT,3-4,240,593,0.0014098008715092,0.0001719099192021,0.5109612141652614,-0.0124564724483362,B1
BNBUSDT,3-4,1440,593,0.0052723824891652,-0.0004860897321644,0.4924114671163575,-0.0311066144930259,B1
BNBUSDT,4+,5,231,0.000427232732309,0.0005106643743508,0.5844155844155844,-0.0050337559950094,B1
BNBUSDT,4+,15,231,0.0006461074810602,0.0007975130613109,0.5887445887445888,-0.007698840192799,B1
BNBUSDT,4+,30,231,0.0006622542712249,0.0007979026558759,0.5627705627705628,-0.0090126524877348,B1
BNBUSDT,4+,60,231,0.0009556723196296,0.0010851615947156,0.5541125541125541,-0.0125496509276292,B1
BNBUSDT,4+,120,231,0.0012003247070774,0.0006005811027967,0.5194805194805194,-0.0122647498262946,B1
BNBUSDT,4+,240,231,0.0017622378877764,0.0005963325547879,0.5151515151515151,-0.0134568298108615,B1
BNBUSDT,4+,1440,231,0.0127427323836627,0.0046366276601166,0.5714285714285714,-0.0469657671946533,B1
SOLUSDT,1-2,5,10828,4.02742471400967e-05,0.0,0.4888252678241596,-0.0039020816739208,B1
SOLUSDT,1-2,15,10828,7.915202030903403e-05,0.0,0.4925193941632804,-0.0055305517374515,B1
SOLUSDT,1-2,30,10828,0.0001083144361379,0.0,0.4963058736608792,-0.0074860376087094,B1
SOLUSDT,1-2,60,10828,9.93981124745503e-05,0.0,0.4997229405245659,-0.0106513886335397,B1
SOLUSDT,1-2,120,10828,0.0001029284960478,0.0,0.4978758773550055,-0.0146409942654929,B1
SOLUSDT,1-2,240,10828,0.0003019441657765,0.0,0.4969523457702253,-0.0196841709332432,B1
SOLUSDT,1-2,1440,10817,0.0005961591705045,0.0009189969804384,0.5150226495331423,-0.0485270571625676,B1
SOLUSDT,2-3,5,2237,5.637635775936099e-05,0.0,0.4872597228430934,-0.0046682896253595,B1
SOLUSDT,2-3,15,2237,0.000230114740696,0.0,0.4899418864550737,-0.0066598501870791,B1
SOLUSDT,2-3,30,2237,0.0003133815506367,0.0,0.4917299955297273,-0.0081692622361935,B1
SOLUSDT,2-3,60,2237,0.0006812824922159,0.0001219363492255,0.5029056772463121,-0.011104436081211,B1
SOLUSDT,2-3,120,2237,0.0010625056945437,0.0,0.4997764863656683,-0.0161610254550085,B1
SOLUSDT,2-3,240,2237,0.0004557407158839,0.0001307018690366,0.5046937863209656,-0.0226926309449164,B1
SOLUSDT,2-3,1440,2237,0.0039056051685625,0.0040799673602611,0.5757711220384444,-0.0525859194338588,B1
SOLUSDT,3-4,5,491,-5.632012792298309e-05,-0.0003447879554074,0.4358452138492871,-0.0064801530368245,B1
SOLUSDT,3-4,15,491,-0.0003844590818639,-0.0002727768685214,0.4643584521384928,-0.0097970891130848,B1
SOLUSDT,3-4,30,491,-0.0002935718194008,-0.0002407318247471,0.4847250509164969,-0.0135954198854069,B1
SOLUSDT,3-4,60,491,-0.0002287687376178,-0.0004960317460318,0.4643584521384928,-0.0152698852233504,B1
SOLUSDT,3-4,120,491,-4.603452761394378e-05,-0.001586671955573,0.4317718940936864,-0.0208722432192631,B1
SOLUSDT,3-4,240,491,-0.0009883947642309,-0.001659947830211,0.4236252545824847,-0.0323536514190718,B1
SOLUSDT,3-4,1440,491,0.0073496809115786,0.0088775386112123,0.6211812627291242,-0.0535348611193918,B1
SOLUSDT,4+,5,302,0.0002922743687042,0.0002259954531081,0.5165562913907285,-0.0065214792225337,B1
SOLUSDT,4+,15,302,0.0005212999914076,0.0004220928095468,0.543046357615894,-0.0083555924825065,B1
SOLUSDT,4+,30,302,0.0004646885802256,0.0003246759673525,0.5231788079470199,-0.0118636013118355,B1
SOLUSDT,4+,60,302,-0.0004544435207472,-0.0010363878195785,0.4602649006622517,-0.0151077677294219,B1
SOLUSDT,4+,120,302,-0.0019007060418386,-0.0034466602026811,0.3675496688741722,-0.0195709093941984,B1
SOLUSDT,4+,240,302,-0.0041608531599619,-0.0027966368872318,0.3874172185430463,-0.0323491936807153,B1
SOLUSDT,4+,1440,302,0.0057984694015014,0.0090450554420549,0.5860927152317881,-0.0529038365632227,B1
XRPUSDT,1-2,5,9646,2.5261856071275555e-05,0.0,0.4839311631764462,-0.0034117056518398,B1
XRPUSDT,1-2,15,9646,2.9880828461950845e-05,-6.585050687435423e-05,0.4849678623263529,-0.0048802702197983,B1
XRPUSDT,1-2,30,9646,4.588458147708672e-05,-7.44186047542672e-05,0.4851752021563342,-0.0064925275560108,B1
XRPUSDT,1-2,60,9644,0.0001430030490664,-7.003441171898883e-05,0.4918083782662795,-0.0088859020856825,B1
XRPUSDT,1-2,120,9644,0.0003683588016636,-7.076903891484188e-05,0.4924305267523849,-0.0120486459571666,B1
XRPUSDT,1-2,240,9644,0.0006074723324713,-0.0003553029966391,0.478846951472418,-0.0159615091792924,B1
XRPUSDT,1-2,1440,9611,0.0018237054709339,-0.0008206250427408,0.4794506294870461,-0.0369206345081725,B1
XRPUSDT,2-3,5,1981,5.379258427606265e-05,0.0,0.491670873296315,-0.0043168573278653,B1
XRPUSDT,2-3,15,1981,0.0001839314398363,0.0,0.492175668854114,-0.006206668867613,B1
XRPUSDT,2-3,30,1981,0.0004807543391977,8.766546857197355e-05,0.5047955577990914,-0.0074801994719858,B1
XRPUSDT,2-3,60,1981,0.0006920065575702,-7.114399544683181e-05,0.4936900555275114,-0.0103702434007542,B1
XRPUSDT,2-3,120,1981,0.0010355607085022,0.000286615075953,0.5128722867238769,-0.0135958079592124,B1
XRPUSDT,2-3,240,1981,0.0015544622796281,-0.0003814246209592,0.4800605754669358,-0.018018018018018,B1
XRPUSDT,2-3,1440,1975,0.0022296811421246,-0.0040502505663485,0.430379746835443,-0.0401146641704414,B1
XRPUSDT,3-4,5,588,0.000539428099094,8.1001894544519e-05,0.5068027210884354,-0.0051486814315927,B1
XRPUSDT,3-4,15,588,0.0009185889692246,0.0001998741221688,0.5221088435374149,-0.0069464530943776,B1
XRPUSDT,3-4,30,588,0.00120470789318,0.0,0.4965986394557823,-0.0101080559679927,B1
XRPUSDT,3-4,60,588,0.0017927485556736,0.0005934718333142,0.5272108843537415,-0.0120597232821849,B1
XRPUSDT,3-4,120,588,0.0019077615224332,0.0004267805657371,0.5221088435374149,-0.0178626198073624,B1
XRPUSDT,3-4,240,588,0.0019557181940708,0.0022147275957239,0.564625850340136,-0.0294873250813019,B1
XRPUSDT,3-4,1440,588,0.009076402462451,-0.0043981770176217,0.4183673469387755,-0.0428533005723143,B1
XRPUSDT,4+,5,481,1.0909920844602852e-05,0.0001729505361467,0.5176715176715176,-0.0072417851000271,B1
XRPUSDT,4+,15,481,-0.000117073397645,0.0004308797127468,0.5301455301455301,-0.0119227406406484,B1
XRPUSDT,4+,30,481,-0.0006416615238218,0.0005222841225627,0.5343035343035343,-0.0219870219870219,B1
XRPUSDT,4+,60,481,-0.0003960780813911,0.0004450378282154,0.5197505197505198,-0.0279762809791698,B1
XRPUSDT,4+,120,481,0.0005049934487881,0.0008528380555292,0.5280665280665281,-0.04251184258472,B1
XRPUSDT,4+,240,481,0.0029758136466646,0.0017434967570959,0.5405405405405406,-0.045385318306427,B1
XRPUSDT,4+,1440,481,0.0245421629815957,-0.0011912640635339,0.4802494802494803,-0.0558846453624317,B1
DOGEUSDT,1-2,5,9415,1.0593422158538026e-05,0.0,0.4830589484864578,-0.004008077820595,B1
DOGEUSDT,1-2,15,9413,3.218960229924477e-05,0.0,0.4907043450547115,-0.0058074520126871,B1
DOGEUSDT,1-2,30,9413,2.964032526486049e-05,-8.969414297255174e-05,0.4845426537766918,-0.0078681337695104,B1
DOGEUSDT,1-2,60,9411,7.130788965618133e-06,-0.0001061796559779,0.4862395069599405,-0.0105002130349446,B1
DOGEUSDT,1-2,120,9411,0.0001366257837587,0.0,0.4958027839761981,-0.0144300673666407,B1
DOGEUSDT,1-2,240,9410,4.335982044548771e-05,-0.0003311339968805,0.4814027630180659,-0.021419901176816,B1
DOGEUSDT,1-2,1440,9385,0.000652065272186,-0.0012530120481927,0.4782099094299414,-0.0470612941795695,B1
DOGEUSDT,2-3,5,1773,-0.0001624910396681,-0.0001258970162406,0.464184997179921,-0.0047292091353027,B1
DOGEUSDT,2-3,15,1773,-0.0002946958181675,-0.0001461133839859,0.4686971235194585,-0.0069354131611681,B1
DOGEUSDT,2-3,30,1773,-0.0003237675454269,0.0,0.4906937394247039,-0.0090717888135556,B1
DOGEUSDT,2-3,60,1773,-0.0002058699716118,-0.0003388299073863,0.4743372814438804,-0.012300143753978,B1
DOGEUSDT,2-3,120,1773,0.0004629197346473,0.0,0.4985899605188945,-0.0150426799985359,B1
DOGEUSDT,2-3,240,1773,3.017219707188002e-05,-0.0005425935973955,0.4743372814438804,-0.0245765590811465,B1
DOGEUSDT,2-3,1440,1773,0.0017520266307858,-0.0014444604940054,0.4827975183305132,-0.0515291871751531,B1
DOGEUSDT,3-4,5,582,-0.0001436449404011,-0.0001380383610406,0.4656357388316151,-0.0054658758233797,B1
DOGEUSDT,3-4,15,582,-0.0002809327882148,-0.0003162555379864,0.4570446735395189,-0.0084964464190442,B1
DOGEUSDT,3-4,30,582,-0.0002942266615896,-0.0002077274705339,0.4776632302405498,-0.0125167211619379,B1
DOGEUSDT,3-4,60,582,0.0001853021173847,-0.0003131607419576,0.4759450171821305,-0.0163993883188043,B1
DOGEUSDT,3-4,120,582,0.0005356827814907,-0.0013865671512031,0.4398625429553264,-0.0191210351020959,B1
DOGEUSDT,3-4,240,582,0.0006954457100425,-0.000746024316004,0.4742268041237113,-0.0308848281387328,B1
DOGEUSDT,3-4,1440,582,0.0050284883996445,0.0003108140172622,0.5051546391752577,-0.0500815148445571,B1
DOGEUSDT,4+,5,424,0.0009402250961253,0.0004150433267681,0.5330188679245284,-0.0073663131355578,B1
DOGEUSDT,4+,15,424,0.0017877309710043,0.0010111401207878,0.5495283018867925,-0.009404928301496,B1
DOGEUSDT,4+,30,424,0.0022128288499283,0.0020175417343056,0.5471698113207547,-0.0163861359639862,B1
DOGEUSDT,4+,60,424,0.0031271866193763,0.0010845828912408,0.535377358490566,-0.0262712528871156,B1
DOGEUSDT,4+,120,424,0.0027600315747752,-0.0005521131463874,0.4811320754716981,-0.0310211222141132,B1
DOGEUSDT,4+,240,424,-0.0010462127314474,-0.001958075616934,0.4504716981132075,-0.0374690885904157,B1
DOGEUSDT,4+,1440,424,-0.0031089564541408,-0.0041377766953519,0.4575471698113207,-0.0549020177786199,B1
ADAUSDT,1-2,5,9664,5.158679044399775e-05,0.0,0.4490894039735099,-0.0044502905758494,B1
ADAUSDT,1-2,15,9663,5.759387620172058e-05,0.0,0.4630032081134223,-0.0065299613139927,B1
ADAUSDT,1-2,30,9662,8.828498933136814e-05,0.0,0.4729869592216932,-0.0087562887758499,B1
ADAUSDT,1-2,60,9662,0.000157007385242,0.0,0.4796108466156075,-0.0117524470847648,B1
ADAUSDT,1-2,120,9660,0.0001249788165387,0.0,0.4807453416149068,-0.0166764979307966,B1
ADAUSDT,1-2,240,9657,0.0001772845550154,-0.0004070004070003,0.4770632701667184,-0.0232025279724731,B1
ADAUSDT,1-2,1440,9606,0.0006596986640363,-0.0026078113743555,0.457838850718301,-0.0534671346686444,B1
ADAUSDT,2-3,5,1953,-7.792837502865138e-05,0.0,0.4408602150537634,-0.006270622004011,B1
ADAUSDT,2-3,15,1953,-3.684228796780041e-05,0.0,0.4592933947772657,-0.0085464622064921,B1
ADAUSDT,2-3,30,1953,-2.7886702856065185e-05,-0.000429368827823,0.44905273937532,-0.0111942879136871,B1
ADAUSDT,2-3,60,1953,-0.0002519426956193,-0.000814332247557,0.4372759856630824,-0.0155452488216114,B1
ADAUSDT,2-3,120,1953,8.76367337292044e-05,-0.0005277044854881,0.4674859190988223,-0.0204486702460245,B1
ADAUSDT,2-3,240,1952,-0.0003481463487037,-0.0007620512695433,0.4713114754098361,-0.0284147751306551,B1
ADAUSDT,2-3,1440,1942,-0.0005963614190347,-0.0020929977878529,0.476313079299691,-0.1072048413208471,B1
ADAUSDT,3-4,5,583,0.0001401856754237,-0.0004089979550101,0.4288164665523156,-0.0072590036056511,B1
ADAUSDT,3-4,15,583,-0.0002156758183108,-0.0006281407035176,0.4322469982847341,-0.0108591637195755,B1
ADAUSDT,3-4,30,583,-0.0005118361111451,-0.0011269722013522,0.4271012006861063,-0.0138950923628343,B1
ADAUSDT,3-4,60,583,-0.0014052409922238,-0.0023212627669452,0.3979416809605489,-0.0194389847922761,B1
ADAUSDT,3-4,120,583,-0.0020317539171957,-0.0024554941682012,0.3962264150943396,-0.0257171872931783,B1
ADAUSDT,3-4,240,583,-0.0036292732225803,-0.0041888804265041,0.3876500857632933,-0.0333588430770311,B1
ADAUSDT,3-4,1440,578,-0.009787787511585,-0.0066878033131206,0.4342560553633218,-0.119617817781492,B1
ADAUSDT,4+,5,540,2.3214023526160653e-05,0.0,0.4925925925925926,-0.0102986824067877,B1
ADAUSDT,4+,15,540,-0.0001930090964971,0.0,0.4962962962962963,-0.0148400872755743,B1
ADAUSDT,4+,30,540,-0.0005179379601284,-0.0005683436924026,0.4648148148148148,-0.0210758771840204,B1
ADAUSDT,4+,60,540,-0.0006322327748196,0.00051151630099,0.5037037037037037,-0.034548453612432,B1
ADAUSDT,4+,120,540,-0.0037860729918636,-0.0013228707336551,0.4722222222222222,-0.0553716664246647,B1
ADAUSDT,4+,240,540,-0.0085738228393462,-0.0060150381380552,0.3796296296296296,-0.0515775499057801,B1
ADAUSDT,4+,1440,540,-0.0105906815925438,-0.0133412549973696,0.412962962962963,-0.1157817294528631,B1
TRXUSDT,1-2,5,10972,-4.235508391898253e-07,0.0,0.4975391906671527,-0.0013810382900282,B1
TRXUSDT,1-2,15,10972,-1.5612722324470232e-05,3.0243469838042717e-05,0.505468465184105,-0.0021350240088619,B1
TRXUSDT,1-2,30,10972,-2.8906598460813828e-05,3.0259017298028823e-05,0.50364564345607,-0.0029062405961958,B1
TRXUSDT,1-2,60,10972,-3.2334003565208166e-05,3.1961423746618145e-05,0.5060153117025155,-0.0040104038049874,B1
TRXUSDT,1-2,120,10972,-4.097275698849808e-05,9.221266328429678e-05,0.5123040466642362,-0.005743078999991,B1
TRXUSDT,1-2,240,10972,2.5682859062280197e-05,0.0002945480608986,0.5303499817717827,-0.0080039418690954,B1
TRXUSDT,1-2,1440,10897,0.0005054905304272,0.0010119181470653,0.5435440947049647,-0.0204213266372663,B1
TRXUSDT,2-3,5,2312,-3.513024922452654e-05,0.0,0.495242214532872,-0.0015670915980431,B1
TRXUSDT,2-3,15,2312,-5.450641371100976e-05,5.858708608097452e-05,0.5129757785467128,-0.0023532264859846,B1
TRXUSDT,2-3,30,2312,-6.311583362457151e-06,9.067700168363668e-05,0.5224913494809689,-0.002962932473698,B1
TRXUSDT,2-3,60,2312,4.4844124449875873e-05,0.0001818476090744,0.5389273356401384,-0.0043241003132641,B1
TRXUSDT,2-3,120,2312,0.000135490005229,0.0002883870083114,0.5458477508650519,-0.0057507103080222,B1
TRXUSDT,2-3,240,2312,0.0003172562548146,0.0005369855022323,0.5709342560553633,-0.0078417517567879,B1
TRXUSDT,2-3,1440,2308,0.0010730008623169,0.0012507426590077,0.5463604852686309,-0.0190927337037839,B1
TRXUSDT,3-4,5,466,1.2072443057151126e-06,0.0,0.4957081545064378,-0.0021073567498193,B1
TRXUSDT,3-4,15,466,0.0001061390196872,7.037994296921202e-05,0.5278969957081545,-0.0031708386963582,B1
TRXUSDT,3-4,30,466,0.0001469326384335,9.73704225105676e-05,0.5257510729613734,-0.0034474296592931,B1
TRXUSDT,3-4,60,466,0.0003599546474094,0.0003352471785512,0.5793991416309013,-0.0041236327215055,B1
TRXUSDT,3-4,120,466,0.0006601301353184,0.0005337579457767,0.5879828326180258,-0.0058173062099244,B1
TRXUSDT,3-4,240,466,0.0006503342246394,0.001105940726751,0.6502145922746781,-0.0098583429837334,B1
TRXUSDT,3-4,1440,466,0.0015323491999318,0.0026770211672551,0.630901287553648,-0.0171586238423264,B1
TRXUSDT,4+,5,173,6.697126364852575e-05,-5.9957430224466535e-05,0.4739884393063583,-0.0022381586637187,B1
TRXUSDT,4+,15,173,4.574404969895732e-06,-9.422702431050034e-05,0.4624277456647399,-0.0032099916651994,B1
TRXUSDT,4+,30,173,-0.0002284476757997,-9.717228646399788e-05,0.4566473988439306,-0.0048063662807074,B1
TRXUSDT,4+,60,173,-0.0002861819739223,-0.0002999130252226,0.4508670520231214,-0.0059663040767019,B1
TRXUSDT,4+,120,173,-0.0002714800183766,-0.0002712150433945,0.4508670520231214,-0.0061128136436304,B1
TRXUSDT,4+,240,173,-0.0006229156019421,2.997512064983887e-05,0.5086705202312138,-0.0088924338358095,B1
TRXUSDT,4+,1440,173,0.0056369206577693,0.0067631959174889,0.7052023121387283,-0.0110327852348737,B1
LINKUSDT,1-2,5,10049,-1.535417738944932e-06,0.0,0.4829336252363419,-0.0038701823680398,B1
LINKUSDT,1-2,15,10047,2.037458623674519e-05,0.0,0.488902159848711,-0.0055099210361473,B1
LINKUSDT,1-2,30,10046,5.518283113208533e-05,0.0,0.4923352578140553,-0.0072797750907398,B1
LINKUSDT,1-2,60,10042,0.0001010185087927,-0.0001235178035213,0.4803823939454292,-0.0100531841100356,B1
LINKUSDT,1-2,120,10035,0.0001591609700638,-0.0003303237172429,0.4752366716492277,-0.0138421042206122,B1
LINKUSDT,1-2,240,10025,2.7060037946520707e-05,-0.0003282634861582,0.484788029925187,-0.0190285332377989,B1
